layer_geom_type_s,layer_modified_dt,solr_geom,dct_references_s,dc_rights_s,uuid,dct_provenance_s,dc_subject_sm,dc_description_s,dct_issued_s,dct_temporal_sm,dc_creator_sm,dc_identifier_s,dc_relation_sm,georss_polygon_s,solr_year_i,dc_publisher_sm,layer_id_s,georss_box_s,dc_title_s,dc_format_s,dct_spatial_sm,dct_isPartOf_sm,layer_slug_s,dc_type_s,dc_source_sm
Mixed,2017-03-10T15:32:51Z,"ENVELOPE(-96.465327, -88.879478, 43.988658, 40.308886)","{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/GreenLake_Parcels_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/1e/f5/a0/08c17446d3b1776b49f64780a7/iso19139.xml""}",Public,1ef5a008-c174-46d3-b177-6b49f64780a7,Wisconsin,"[u'Planning and Cadastral', u'Real property']","This polygon data layer represents parcels for Green Lake County, Wisconsin in 2016. It is a feature class within the geodatabase, GreenLake_Parcels_2016.gdb. The features included in this geodatabase are 'FLOODPLAIN', 'GENERAL', and 'SHORELAND'.",2016-05-11,2016,[u'Green Lake County Land Use Planning and Zoning Department'],1ef5a008-c174-46d3-b177-6b49f64780a7,,40.308886 -96.465327 43.988658 -96.465327 43.988658 -88.879478 40.308886 -88.879478 40.308886 -96.465327,2016,,1ef5a008-c174-46d3-b177-6b49f64780a7,40.308886 -96.465327 43.988658 -88.879478,"Parcels Green Lake County, Wisconsin 2016",Geodatabase,"[u'Wisconsin, United States', u'Green Lake County, Wisconsin, United States']",Wisconsin Counties Open Data,1ef5a008-c174-46d3-b177-6b49f64780a7,Dataset,
Mixed,2017-03-10T15:33:09Z,"ENVELOPE(-88.382763, -87.636331, 44.753597, 44.151519)","{""http://schema.org/url"":""http://www.co.brown.wi.us/departments/?department=85713eda4cdc&subdepartment=89ce08984445"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Brown_Roads_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/a2/a1/0b/b40a1e43a9a9057a39c0652bc7/iso19139.xml""}",Public,a2a10bb4-0a1e-43a9-a905-7a39c0652bc7,Wisconsin,"[u'Transportation', u'Roads', u'Streets']","This line data layer represents roads for Brown County, Wisconsin in 2016. It is a feature class within the geodatabase, Brown_Roads_2016.gdb.[Brown County Data Source: This product is a compilation of cadastrial data from many sources. These sources include, but are not limited to, U.S. General Land Office survey notes, deeds, plats, survey maps, easements, survey notes from land surveyors, town road records and right-of-way plats. The maps are different scales and were made on dates ranging from the early 1800's to the present. Deeds and other written documentation date from the early 1800's to the present. Deeds and other records date from the early 1800's to the present. Survey practices were used to construct the frame work and are followed where interpretation of information was required. This product is intended to provide a representation of the shape and location of tax parcels and is suitable for the intended use. Roads file was created from an extraction of the Brown County tax parcel maps 10CL AutoCad drawing layer.]",2016-06-21,2016,[u'Brown County Land Information Office'],a2a10bb4-0a1e-43a9-a905-7a39c0652bc7,,44.151519 -88.382763 44.753597 -88.382763 44.753597 -87.636331 44.151519 -87.636331 44.151519 -88.382763,2016,,a2a10bb4-0a1e-43a9-a905-7a39c0652bc7,44.151519 -88.382763 44.753597 -87.636331,"Roads Brown County WI, 2016",Geodatabase,"[u'Wisconsin, United States', u'Brown County, Wisconsin, United States']",Wisconsin Counties Open Data,a2a10bb4-0a1e-43a9-a905-7a39c0652bc7,Dataset,
Mixed,2017-03-10T15:32:58Z,"ENVELOPE(-88.404998, -88.039051, 44.243235, 43.8895)","{""http://schema.org/url"":""http://www.calumetmaps.com/"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Calumet_HydroPoly_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/b7/23/eb/d507454a2a9d5d5b27e6502924/iso19139.xml""}",Public,b723ebd5-0745-4a2a-9d5d-5b27e6502924,Wisconsin,"[u'Inland Waters', u'Hydrography']","This polygon data layer represents hydrogrpahy for Calumet County, Wisconsin in 2016. It is a feature class within the geodatabase, Calumet_HydroPoly_2016.gdb.",2016-05-26,2016,[u'Calumet County Land Information'],b723ebd5-0745-4a2a-9d5d-5b27e6502924,,43.8895 -88.404998 44.243235 -88.404998 44.243235 -88.039051 43.8895 -88.039051 43.8895 -88.404998,2016,,b723ebd5-0745-4a2a-9d5d-5b27e6502924,43.8895 -88.404998 44.243235 -88.039051,"Hydro (Polygon) Calumet County WI, 2016",Geodatabase,"[u'Calumet County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,b723ebd5-0745-4a2a-9d5d-5b27e6502924,Dataset,
Point,2017-03-10T15:33:27Z,"ENVELOPE(-92.909176, -86.825117, 46.866251, 42.464353)","{""http://schema.org/url"":""ftp://ftp.datcp.state.wi.us/GIS/"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_Food_Safety_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/6b/a9/75/8525774f21a79401bdb2d34462/iso19139.xml""}",Public,6ba97585-2577-4f21-a794-01bdb2d34462,Wisconsin,"[u'Location', u'Economy', u'Farming', u'Dairy', u'Food', u'Food processing', u'Food safety']","This feature dataset contains the following feature classes: 'DATCP_BULK_MILK_TANK_OWN', 'DATCP_DAIRY_PLANT', 'DATCP_FOOD_PROCESSING', 'DATCP_FOOD_WAREHOUSE', 'DATCP_MEAT_PLANT', 'DATCP_MILK_PRODUCER', 'DATCP_RETAIL_FOOD_EST', 'DATCP_RETAIL_FOOD_EST_AGT'. It is a feature dataset with the geodatabase, DATCP_FOOD_SAFETY. The date of all feature classes within this dataset is 1/6/16.",2016-01-21,2016,"[u'Wisconsin Department of Agriculture, Trade, and Consumer Protection']",6ba97585-2577-4f21-a794-01bdb2d34462,,42.464353 -92.909176 46.866251 -92.909176 46.866251 -86.825117 42.464353 -86.825117 42.464353 -92.909176,2016,"[u'Wisconsin Department of Agriculture, Trade, and Consumer Protection']",6ba97585-2577-4f21-a794-01bdb2d34462,42.464353 -92.909176 46.866251 -86.825117,"Food Safety, Wisconsin 2016",Geodatabase,"[u'Wisconsin, United States']","Wisconsin Department of Agriculture, Trade, and Consumer Protection (DATCP)",6ba97585-2577-4f21-a794-01bdb2d34462,Dataset,
Mixed,2017-03-10T15:33:19Z,"ENVELOPE(-88.060711, -87.787129, 43.547961, 43.190498)","{""http://schema.org/url"":""ftp://ftp.ssec.wisc.edu/pub/wisconsinview/lidar/Ozaukee/"",""http://schema.org/downloadUrl"":""https://coast.noaa.gov/dataviewer/#/lidar/search/where:ID=5042"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/df/c4/97/86f7db4e38a4c3681602906baa/iso19139.xml""}",Public,dfc49786-f7db-4e38-a4c3-681602906baa,Wisconsin,"[u'Elevation', u'Topography/bathymetry', u'Lidar', u'Las', u'Elevation data', u'Land surface']","This data set is an LAZ (compressed LAS) format file containing LIDAR point cloud data. The Ozaukee AOI consists of one area encompassing the entire county. Ground Control is collected throughout the AOI for use in the processing of LiDAR data to ensure data accurately represents the ground surface. QA/QC checkpoints, (FVA and CVA - see Ground Control process step for further information) also collected throughout the AOI, are used for independent quality checks of the processed LiDAR data. LiDAR acquisition products include Pre- and Post- flight reports which contain information on the flightlines, equipment parameters, and other pertinent acquisition details. The LiDAR Point Cloud product consists of tiles of LAS points which are partially classified such that the bare earth points can be calibrated to the ground surface and tested via the independent QC to ensure the ground surface is accurately represented. The LiDAR processing product consists of LAS points which are fully classified with the bare earth points tested via the independent QC to ensure the ground surface is accurately represented.",2010-11-23,2010,"[u'Tuck Mapping Solutions', u'Federal Emergency Management Agency', u'Department of Commerce (DOC), National Oceanic and Atmospheric Administration (NOAA), National Ocean Service (NOS), Office for Coastal Management (OCM)', u'Strategic Alliance for Risk and Reduction (STARR)']",dfc49786-f7db-4e38-a4c3-681602906baa,,43.190498 -88.060711 43.547961 -88.060711 43.547961 -87.787129 43.190498 -87.787129 43.190498 -88.060711,2010,"[u""NOAA's Ocean Service, Office for Coastal Management (OCM)""]",dfc49786-f7db-4e38-a4c3-681602906baa,43.190498 -88.060711 43.547961 -87.787129,"LiDAR DEM Ozaukee County, Wisconsin 2010",Geodatabase,"[u'Wisconsin, United States', u'Ozaukee County, Wisconsin, United States']",Wisconsin Counties Open Data,dfc49786-f7db-4e38-a4c3-681602906baa,Dataset,
Mixed,2017-03-10T15:33:55Z,"ENVELOPE(-90.04513, -89.04026, 45.9024, 45.464888)","{""http://schema.org/url"":""http://oneida.ncwrpc.info/"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Oneida_HydroPoly_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/ea/66/9c/981bea405f9e32617458405b48/iso19139.xml""}",Public,ea669c98-1bea-405f-9e32-617458405b48,Wisconsin,"[u'Inland Waters', u'Hydrography']","This polygon data layer represents hydrography for Oneida County, Wisconsin in 2016. It is a feature class within the geodatabase, Oneida_HydroPoly_2016.gdb.",2016-06-29,2016,[u'Oneida County Land Information Office'],ea669c98-1bea-405f-9e32-617458405b48,,45.464888 -90.04513 45.9024 -90.04513 45.9024 -89.04026 45.464888 -89.04026 45.464888 -90.04513,2016,,ea669c98-1bea-405f-9e32-617458405b48,45.464888 -90.04513 45.9024 -89.04026,"Hydro (Polygon) Oneida County, Wisconsin 2016",Geodatabase,"[u'Oneida County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,ea669c98-1bea-405f-9e32-617458405b48,Dataset,
Mixed,2017-03-10T15:32:57Z,"ENVELOPE(-88.885592, -88.244753, 43.895451, 43.542571)","{""http://schema.org/url"":""http://www.fdlco.wi.gov/departments/departments-f-m/land-information/data-download"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Fond_du_Lac_Trails_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/a8/4b/b3/40f48748cca4e3c1e74b54625e/iso19139.xml""}",Public,a84bb340-f487-48cc-a4e3-c1e74b54625e,Wisconsin,"[u'Transportation', u'Society', u'Recreation', u'Trails']","This line data layer represents trails for Fond du Lac County, Wisconsin in 2016.",2016-06-01,2016,[u'Fond du Lac County Land Information Department'],a84bb340-f487-48cc-a4e3-c1e74b54625e,,43.542571 -88.885592 43.895451 -88.885592 43.895451 -88.244753 43.542571 -88.244753 43.542571 -88.885592,2016,,a84bb340-f487-48cc-a4e3-c1e74b54625e,43.542571 -88.885592 43.895451 -88.244753,"Trails Fond du Lac County, Wisconsin 2016",Shapefile,"[u'Fond du Lac County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,a84bb340-f487-48cc-a4e3-c1e74b54625e,Dataset,
Polygon,2017-03-10T15:34:06Z,"ENVELOPE(-92.964428, -86.6661, 47.083094, 42.456925)","{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_ElectionData_2010.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/5b/7d/49/6e8dd2498b85c26d6026a4049d/iso19139.xml"",""http://schema.org/url"":""http://legis.wisconsin.gov/ltsb/gis/data/""}",Public,5b7d496e-8dd2-498b-85c2-6d6026a4049d,Wisconsin,"[u'Boundaries', u'Voting']",This polygon data layer represents election data by ward for Wisconsin in 2010.,2016-03-03,2010,[u'WI Legislative Technology Services Bureau'],5b7d496e-8dd2-498b-85c2-6d6026a4049d,,42.456925 -92.964428 47.083094 -92.964428 47.083094 -86.6661 42.456925 -86.6661 42.456925 -92.964428,2010,[u'WI Legislative Technology Services Bureau'],5b7d496e-8dd2-498b-85c2-6d6026a4049d,42.456925 -92.964428 47.083094 -86.6661,"Election Data, Wisconsin 2010",Shapefile,"[u'Wisconsin, United States']",Wisconsin Legislative Technology Services (LTSB),5b7d496e-8dd2-498b-85c2-6d6026a4049d,Dataset,
Mixed,2017-03-10T15:34:05Z,"ENVELOPE(-89.011328, -88.399682, 43.63317, 43.194773)","{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Dodge_HydroPoly_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/69/be/e8/741b424579a8a11714c1f06357/iso19139.xml""}",Public,69bee874-1b42-4579-a8a1-1714c1f06357,Wisconsin,"[u'Inland Waters', u'Hydrography']","This polygon data layer represents hydrography polygons for Dodge County, Wisconsin in 2016. It is a feature dataset within the geodatabase, Dodge_HydroPoly_2016.gdb. This feature dataset includes the feature layers 'Lakes_Poly.shp', 'Ponds_Poly.shp', and 'Rivers_Poly.shp'.",2016-06-27,2016,[u'Dodge County Land Information Office'],69bee874-1b42-4579-a8a1-1714c1f06357,,43.194773 -89.011328 43.63317 -89.011328 43.63317 -88.399682 43.194773 -88.399682 43.194773 -89.011328,2016,,69bee874-1b42-4579-a8a1-1714c1f06357,43.194773 -89.011328 43.63317 -88.399682,"Hydro (Polygon) Dodge County, Wisconsin 2016",Geodatabase,"[u'Dodge County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,69bee874-1b42-4579-a8a1-1714c1f06357,Dataset,
Polygon,2017-03-10T15:33:20Z,"ENVELOPE(-92.297612, -91.547276, 46.757784, 46.156654)","{""http://schema.org/url"":""http://www.ci.superior.wi.us/index.aspx?NID=474"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Douglas_Roads_2015.zip"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Douglas_Zoning_2015.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/10/1f/45/39df194d9685ce013b3ce6af86/iso19139.xml""}",Public,101f4539-df19-4d96-85ce-013b3ce6af86,Wisconsin,"[u'Planning and Cadastral', u'Zoning']","This polygon data layer represents zoning for Douglas County, Wisconsin in 2015.",2014-12-21,2015,[u'Douglas County Land Records Department'],101f4539-df19-4d96-85ce-013b3ce6af86,,46.156654 -92.297612 46.757784 -92.297612 46.757784 -91.547276 46.156654 -91.547276 46.156654 -92.297612,2015,[u'Douglas County Land Records Department'],101f4539-df19-4d96-85ce-013b3ce6af86,46.156654 -92.297612 46.757784 -91.547276,"Zoning Douglas County, Wisconsin, 2015",Shapefile,"[u'Douglas County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,101f4539-df19-4d96-85ce-013b3ce6af86,Dataset,
Polygon,2017-03-10T15:32:52Z,"ENVELOPE(-89.22698, -88.605183, 44.680973, 44.24189)","{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Waupaca_HydroPoly_2014.zip"",""http://schema.org/url"":""http://www.co.waupaca.wi.us/departments/land_information/index.php"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/5f/bb/f8/78663540b1bc2c2b90860ba59b/iso19139.xml""}",Public,5fbbf878-6635-40b1-bc2c-2b90860ba59b,Wisconsin,"[u'Inland Waters', u'Hydrography']","This polygon data layer represents hydrography for Waupaca County, Wisconsin in 2014. It is a feature class within the geodatabase, Waupaca_HydroPoly_2014.gdb. [The hydrography coverage was created to represent rivers, water bodies and other hydrographic phenomena in Waupaca County. Hydrologic features were derived from the May 1994 flight with a flight height of 10,000 feet. The hydrologic feature layer is available in a county-wide or individual layer for each township, city, or village. The layer is based on the Waupaca County Coordinate System (WCCS).]",2013-12-29,2014,[u'Waupaca County Land Information Office'],5fbbf878-6635-40b1-bc2c-2b90860ba59b,,44.24189 -89.22698 44.680973 -89.22698 44.680973 -88.605183 44.24189 -88.605183 44.24189 -89.22698,2014,[u'Waupaca County Land Information Office'],5fbbf878-6635-40b1-bc2c-2b90860ba59b,44.24189 -89.22698 44.680973 -88.605183,"Hydro (Polygon) Waupaca County, Wisconsin, 2014",Geodatabase,"[u'Waupaca County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,5fbbf878-6635-40b1-bc2c-2b90860ba59b,Dataset,
Mixed,2017-03-10T15:33:48Z,"ENVELOPE(-88.404622, -88.039205, 44.243993, 43.891404)","{""http://schema.org/url"":""http://www.calumetmaps.com/"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Calumet_Buildings_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/94/e5/f1/cedfae4e8092e281f8f75209b0/iso19139.xml""}",Public,94e5f1ce-dfae-4e80-92e2-81f8f75209b0,Wisconsin,"[u'Structure', u'Buildings']","This polygon data layer represents buildings for Calumet County, Wisconsin in 2016.",2016-06-01,2016,[u'Calumet County Land Information'],94e5f1ce-dfae-4e80-92e2-81f8f75209b0,,43.891404 -88.404622 44.243993 -88.404622 44.243993 -88.039205 43.891404 -88.039205 43.891404 -88.404622,2016,,94e5f1ce-dfae-4e80-92e2-81f8f75209b0,43.891404 -88.404622 44.243993 -88.039205,"Buildings Calumet County WI, 2016",Shapefile,"[u'Calumet County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,94e5f1ce-dfae-4e80-92e2-81f8f75209b0,Dataset,
Polygon,2017-03-10T15:33:25Z,"ENVELOPE(-92.978136, -86.68877, 47.094004, 42.457505)","{""http://schema.org/url"":""ftp://dnrftp01.wi.gov/geodata/landnet/"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_PLSSQQSections_1996.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/86/44/f8/13c527487ebd1272a20c196425/iso19139.xml""}",Public,8644f813-c527-487e-bd12-72a20c196425,Wisconsin,"[u'Location', u'Planning and Cadastral', u'Boundaries', u'Surveying', u'Public lands', u'Quarter-quarter sections', u'Public land survey system']","This data set is a polygon shapefile representing Public Land Survey System (PLSS) quarter-quarter sections. The data are a subset of the Wisconsin DNR's 'Landnet' database, automated from 1:24,000-scale sources.",1995-12-24,1996,[u'Wisconsin Department of Natural Resources'],8644f813-c527-487e-bd12-72a20c196425,,42.457505 -92.978136 47.094004 -92.978136 47.094004 -86.68877 42.457505 -86.68877 42.457505 -92.978136,1996,[u'Wisconsin Department of Natural Resources'],8644f813-c527-487e-bd12-72a20c196425,42.457505 -92.978136 47.094004 -86.68877,"PLSS Quarter-Quarter Sections (Landnet), Wisconsin 1996",Shapefile,"[u'Wisconsin, United States']",Wisconsin Department of Natural Resources (DNR),8644f813-c527-487e-bd12-72a20c196425,Dataset,
Point,2017-03-10T15:33:29Z,"ENVELOPE(-88.404757, -88.03918, 44.243921, 43.891302)","{""http://schema.org/url"":""http://www.calumetmaps.com/"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Calumet_Addresses_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/f9/ae/93/b34a6c4c14ab6dbd65226d0318/iso19139.xml""}",Public,f9ae93b3-4a6c-4c14-ab6d-bd65226d0318,Wisconsin,"[u'Location', u'Street addresses']","This pointdata layer represents addresses for CalumetCounty, Wisconsin in 2016.[Site address points represent the location of site or service delivery addresses assigned by local governments.]",2015-06-01T01:00:00Z,2016,[u'Calumet County Land Information/GIS'],f9ae93b3-4a6c-4c14-ab6d-bd65226d0318,,43.891302 -88.404757 44.243921 -88.404757 44.243921 -88.03918 43.891302 -88.03918 43.891302 -88.404757,2016,,f9ae93b3-4a6c-4c14-ab6d-bd65226d0318,43.891302 -88.404757 44.243921 -88.03918,"Addresses Calumet County WI, 2016",Geodatabase,"[u'Calumet County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,f9ae93b3-4a6c-4c14-ab6d-bd65226d0318,Dataset,
Polygon,2017-03-10T15:33:06Z,"ENVELOPE(-92.297612, -91.547276, 46.757784, 46.156654)","{""http://schema.org/url"":""http://www.ci.superior.wi.us/index.aspx?NID=474"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Douglas_Parcels_2015.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/f1/a1/cf/7d11e54deb965070274b6166a9/iso19139.xml""}",Public,f1a1cf7d-11e5-4deb-9650-70274b6166a9,Wisconsin,"[u'Planning and Cadastral', u'Real property']","This polygon data layer represents tax parcels for Douglas County, Wisconsin in 2015.",2015-05-10,2015,[u'Douglas County Land Records Department'],f1a1cf7d-11e5-4deb-9650-70274b6166a9,,46.156654 -92.297612 46.757784 -92.297612 46.757784 -91.547276 46.156654 -91.547276 46.156654 -92.297612,2015,[u'Douglas County Land Records Department'],f1a1cf7d-11e5-4deb-9650-70274b6166a9,46.156654 -92.297612 46.757784 -91.547276,"Parcels Douglas County, Wisconsin, 2015",Shapefile,"[u'Douglas County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,f1a1cf7d-11e5-4deb-9650-70274b6166a9,Dataset,
Mixed,2017-03-10T15:34:02Z,"ENVELOPE(-88.045064, -87.507259, 44.327788, 43.898704)","{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Manitowoc_Parks_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/2e/48/a1/6ea04f46f29d40bfecff89f41a/iso19139.xml""}",Public,2e48a16e-a04f-46f2-9d40-bfecff89f41a,Wisconsin,"[u'Society', u'Parks', u'Recreation', u'Open spaces']","This polygon data layer represents parks for Manitowoc County, Wisconsin in 2016. It is a feature class within the geodatabase, Manitowoc_Parks_2016.gdb. The features included in this geodatabase are 'Ammenities', 'Lake_MI_Beaches', and 'ParksN. [Parks, trails, and Lake Michigan beaches in Manitowoc County.]",2016-05-12,2016,[u'Manitowoc County Land Records/GIS Office'],2e48a16e-a04f-46f2-9d40-bfecff89f41a,,43.898704 -88.045064 44.327788 -88.045064 44.327788 -87.507259 43.898704 -87.507259 43.898704 -88.045064,2016,,2e48a16e-a04f-46f2-9d40-bfecff89f41a,43.898704 -88.045064 44.327788 -87.507259,"Parks Manitowoc County, Wisconsin 2016",Geodatabase,"[u'Wisconsin, United States', u'Manitowoc County, Wisconsin, United States']",Wisconsin Counties Open Data,2e48a16e-a04f-46f2-9d40-bfecff89f41a,Dataset,
Mixed,2017-03-10T15:34:08Z,"ENVELOPE(-89.838643, -89.355809, 42.878966, 42.500058)","{""http://schema.org/url"":""http://www.co.green.wi.gov/localgov_departments_details.asp?deptid=115&locid=148"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Green_Municipalities_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/34/cd/7b/461d884a38b2ecac6d1ea12817/iso19139.xml""}",Public,34cd7b46-1d88-4a38-b2ec-ac6d1ea12817,Wisconsin,"[u'Boundaries', u'Polygon', u'Cities and towns']","This polygon data layer represents municipalities for Green County, Wisconsin in 2016. It is a feature class within the geodatabase, Green_Municipalities_2016.gdb.[Features were derived from a variety of sources including deeds, descriptions, subdivision maps, certified survey maps, easements, and right of way maps. These source materials were of varying scale and date. This coverage provides a representation of the geometry and topology of tax parcels within the County, and is suitable as a reference layer within the County's GIS.]",2016-05-23,2016,[u'Green County'],34cd7b46-1d88-4a38-b2ec-ac6d1ea12817,,42.500058 -89.838643 42.878966 -89.838643 42.878966 -89.355809 42.500058 -89.355809 42.500058 -89.838643,2016,,34cd7b46-1d88-4a38-b2ec-ac6d1ea12817,42.500058 -89.838643 42.878966 -89.355809,"Municipalities Green County, Wisconsin 2016",Geodatabase,"[u'Green County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,34cd7b46-1d88-4a38-b2ec-ac6d1ea12817,Dataset,
Mixed,2017-03-10T15:33:25Z,"ENVELOPE(-89.022377, -88.388161, 43.647563, 43.190542)","{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Dodge_Roads_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/9d/cc/f0/ea84e04f75bf004c77205a0e08/iso19139.xml""}",Public,9dccf0ea-84e0-4f75-bf00-4c77205a0e08,Wisconsin,"[u'Transportation', u'Roads', u'Streets']","This line data layer represents roads for Dodge County, Wisconsin in 2016.",2016-06-27,2016,[u'Dodge County Land Information Office'],9dccf0ea-84e0-4f75-bf00-4c77205a0e08,,43.190542 -89.022377 43.647563 -89.022377 43.647563 -88.388161 43.190542 -88.388161 43.190542 -89.022377,2016,,9dccf0ea-84e0-4f75-bf00-4c77205a0e08,43.190542 -89.022377 43.647563 -88.388161,"Roads Dodge County, Wisconsin 2016",Shapefile,"[u'Dodge County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,9dccf0ea-84e0-4f75-bf00-4c77205a0e08,Dataset,
Mixed,2017-03-10T15:33:42Z,"ENVELOPE(-91.624018, -91.148293, 44.600552, 43.980687)","{""http://schema.org/url"":""http://www.tremplocounty.com/tchome/landrecords/data.aspx"",""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Trempealeau_Parcels_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/71/b8/54/94c5584c14a203a0e8f8d94a96/iso19139.xml""}",Public,71b85494-c558-4c14-a203-a0e8f8d94a96,Wisconsin,"[u'Planning and Cadastral', u'Real property']","This polygon data layer represents tax parcels for Trempealeau County, Wisconsin in 2016. It is a feature class within the geodatabase, Trempealeau_Parcels_2016.gdb. The features included in this geodatabase are 'PARCELS' and 'GENERAL'.",2016-06-01,2016,[u'Trempealeau County Land Records Department'],71b85494-c558-4c14-a203-a0e8f8d94a96,,43.980687 -91.624018 44.600552 -91.624018 44.600552 -91.148293 43.980687 -91.148293 43.980687 -91.624018,2016,,71b85494-c558-4c14-a203-a0e8f8d94a96,43.980687 -91.624018 44.600552 -91.148293,"Parcels Trempealeau County, Wisconsin 2016",Geodatabase,"[u'Trempealeau County, Wisconsin, United States', u'Wisconsin, United States']",Wisconsin Counties Open Data,71b85494-c558-4c14-a203-a0e8f8d94a96,Dataset,
Polygon,2017-03-10T15:32:58Z,"ENVELOPE(-92.889432, -86.763987, 47.080776, 42.491915)","{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/WI_StateSenateDistricts_2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/26/20/b8/c2386442ed94fbdd77feaf635a/iso19139.xml"",""http://schema.org/url"":""http://legis.wisconsin.gov/ltsb/gis/data/""}",Public,2620b8c2-3864-42ed-94fb-dd77feaf635a,Wisconsin,"[u'Boundaries', u'Voting', u'Election districts', u'Legislative districts']",This polygon data layer represents State Senate Districts for Wisconsin in 2016.,2016-02-24,2016,[u'WI Legislative Technology Services Bureau'],2620b8c2-3864-42ed-94fb-dd77feaf635a,,42.491915 -92.889432 47.080776 -92.889432 47.080776 -86.763987 42.491915 -86.763987 42.491915 -92.889432,2016,[u'WI Legislative Technology Services Bureau'],2620b8c2-3864-42ed-94fb-dd77feaf635a,42.491915 -92.889432 47.080776 -86.763987,"State Senate Districts, Wisconsin 2016",Shapefile,"[u'Wisconsin, United States']",Wisconsin Legislative Technology Services (LTSB),2620b8c2-3864-42ed-94fb-dd77feaf635a,Dataset,
