layer_geom_type_s,layer_modified_dt,solr_geom,dct_references_s,dc_rights_s,uuid,dct_provenance_s,dc_subject_sm,dc_description_s,dct_issued_s,dct_temporal_sm,dc_creator_sm,dc_identifier_s,dc_relation_sm,georss_polygon_s,solr_year_i,dc_publisher_sm,layer_id_s,georss_box_s,dc_title_s,dc_format_s,dct_spatial_sm,dct_isPartOf_sm,layer_slug_s,dc_type_s,dc_source_sm
Polygon,2017-04-26T14:46:09Z,"ENVELOPE(-83.291324, -82.909483, 42.45424, 42.252237)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/4vse-9zps?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/4vse-9zps""}",Public,a49a2408-990f-40db-bc61-3ffc29fa5ccc,Michigan,"[u'Boundaries', u'Election Districts']",Detroit City Council district boundaries,2014-11-26,2014-2016,,a49a2408-990f-40db-bc61-3ffc29fa5ccc,,42.252237 -83.291324 42.45424 -83.291324 42.45424 -82.909483 42.252237 -82.909483 42.252237 -83.291324,2014,[u'City of Detroit Open Data Portal'],a49a2408-990f-40db-bc61-3ffc29fa5ccc,42.252237 -83.291324 42.45424 -82.909483,"Council Districts: Detroit, Michigan, 2014",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,a49a2408-990f-40db-bc61-3ffc29fa5ccc,Dataset,
Polygon,2017-04-26T14:46:08Z,"ENVELOPE(-83.081904, -83.032299, 42.374601, 42.323385)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/vfqv-c584?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/vfqv-c584""}",Public,14fad12f-12c4-430c-831f-27df6e28dca0,Michigan,"[u'Boundaries', u'Planning']",Boundaries of Detroit's innovation district. Data published on City of Detroit's Open Data Portal in 2015.,2015-01-23,2015-2016,,14fad12f-12c4-430c-831f-27df6e28dca0,,42.323385 -83.081904 42.374601 -83.081904 42.374601 -83.032299 42.323385 -83.032299 42.323385 -83.081904,2015,[u'City of Detroit Open Data Portal'],14fad12f-12c4-430c-831f-27df6e28dca0,42.323385 -83.081904 42.374601 -83.032299,"Innovation District: Detroit, Michigan, 2015",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,14fad12f-12c4-430c-831f-27df6e28dca0,Dataset,
Polygon,2017-04-26T14:46:05Z,"ENVELOPE(-90.590587, -82.228805, 48.322858, 41.55857)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/h78i-46dc?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/h78i-46dc""}",Public,32df5231-25d9-46cd-8323-229a0d288018,Michigan,"[u'Boundaries', u'Election Districts']",Map showing boundaries of Michigan State Senate districts in 2011. Data published on City of Detroit's Open Data Portal in 2015.,2015-01-22,2015-2016,,32df5231-25d9-46cd-8323-229a0d288018,,41.55857 -90.590587 48.322858 -90.590587 48.322858 -82.228805 41.55857 -82.228805 41.55857 -90.590587,2015,[u'City of Detroit Open Data Portal'],32df5231-25d9-46cd-8323-229a0d288018,41.55857 -90.590587 48.322858 -82.228805,"State Senate Districts 2011: Detroit, Michigan, 2015",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,32df5231-25d9-46cd-8323-229a0d288018,Dataset,
Polygon,2017-04-26T14:46:09Z,"ENVELOPE(-83.288026, -82.915913, 42.45105, 42.257189)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/ipa4-scig?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/ipa4-scig""}",Public,dbc02f0d-6450-4be8-959e-9ac6f3651b9a,Michigan,"[u'Structure', u'Schools', u'Education']",The footprint of sites owned by Detroit Public Schools.,2015-01-22,2015-2016,,dbc02f0d-6450-4be8-959e-9ac6f3651b9a,,42.257189 -83.288026 42.45105 -83.288026 42.45105 -82.915913 42.257189 -82.915913 42.257189 -83.288026,2015,[u'City of Detroit Open Data Portal'],dbc02f0d-6450-4be8-959e-9ac6f3651b9a,42.257189 -83.288026 42.45105 -82.915913,"Detroit Public Schools Sites: Detroit, Michigan, 2015",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,dbc02f0d-6450-4be8-959e-9ac6f3651b9a,Dataset,
Polygon,2017-04-26T14:46:05Z,"ENVELOPE(-83.263703, -82.935611, 42.446703, 42.291372)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/hj4t-4mea?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/hj4t-4mea""}",Public,3b8593f6-796c-4522-af52-e06df686e369,Michigan,"[u'Boundaries', u'Historic Preservation']",Boundaries of Detroit historic districts. Data published on City of Detroit's Open Data Portal in 2015.,2016-05-04,2015-2017,,3b8593f6-796c-4522-af52-e06df686e369,,42.291372 -83.263703 42.446703 -83.263703 42.446703 -82.935611 42.291372 -82.935611 42.291372 -83.263703,2015,[u'City of Detroit Open Data Portal'],3b8593f6-796c-4522-af52-e06df686e369,42.291372 -83.263703 42.446703 -82.935611,"Local Historic Districts: Detroit, Michigan, 2015",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,3b8593f6-796c-4522-af52-e06df686e369,Dataset,
Polygon,2017-04-26T14:46:14Z,"ENVELOPE(-83.291278, -82.909872, 42.45409, 42.252482)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/ruqh-3htk?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/ruqh-3htk""}",Public,82401886-9aef-41c3-8e70-54e2ffb55d33,Michigan,"[u'Society', u'Zip Codes']",City of Detroit Zip Code Boundaries,2015-01-23,2015-2016,,82401886-9aef-41c3-8e70-54e2ffb55d33,,42.252482 -83.291278 42.45409 -83.291278 42.45409 -82.909872 42.252482 -82.909872 42.252482 -83.291278,2015,[u'City of Detroit Open Data Portal'],82401886-9aef-41c3-8e70-54e2ffb55d33,42.252482 -83.291278 42.45409 -82.909872,"Zipcodes: Detroit, Michigan, 2015",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,82401886-9aef-41c3-8e70-54e2ffb55d33,Dataset,
Polygon,2017-04-26T14:46:06Z,"ENVELOPE(-83.285504, -82.914493, 42.450989, 42.263392)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/yu9n-k8rd?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/yu9n-k8rd""}",Public,87277774-ea8c-47d2-9470-9640ee4a0edd,Michigan,"[u'Environment', u'Planning and Cadastral', u'Recreation', u'Parks']",Parks shapes updated for 2016,2016-03-14,2016,,87277774-ea8c-47d2-9470-9640ee4a0edd,,42.263392 -83.285504 42.450989 -83.285504 42.450989 -82.914493 42.263392 -82.914493 42.263392 -83.285504,2016,[u'City of Detroit Open Data Portal'],87277774-ea8c-47d2-9470-9640ee4a0edd,42.263392 -83.285504 42.450989 -82.914493,"Parks: Detroit, Michigan, 2016",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,87277774-ea8c-47d2-9470-9640ee4a0edd,Dataset,
Point,2017-04-26T14:46:07Z,"ENVELOPE(-83.221569, -82.959497, 42.421045, 42.3041)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/63nh-ijfg?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/63nh-ijfg""}",Public,43b8339f-5cd1-481a-984c-fc1d5ace7026,Michigan,"[u'Transportation', u'Highways', u'Roads']",Freeway Name Labels (large and small scale),2014-11-26,2014-2016,,43b8339f-5cd1-481a-984c-fc1d5ace7026,,42.3041 -83.221569 42.421045 -83.221569 42.421045 -82.959497 42.3041 -82.959497 42.3041 -83.221569,2014,[u'City of Detroit Open Data Portal'],43b8339f-5cd1-481a-984c-fc1d5ace7026,42.3041 -83.221569 42.421045 -82.959497,"Freeway Names: Detroit, Michigan, 2014",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,43b8339f-5cd1-481a-984c-fc1d5ace7026,Dataset,
Point,2017-04-26T14:46:12Z,"ENVELOPE(-83.259255, -82.916856, 42.444448, 42.270241)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/ku5j-w3uv?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/ku5j-w3uv""}",Public,d058f602-2b00-4766-9f72-1b07d9ec23c6,Michigan,"[u'Society', u'Recreation']","A map of Detroit Recreation Department recreation centers. Data originally sourced from Data Driven Detroit, now maintained by the City of Detroit Recreation Department.",2015-01-22,2015-2016,,d058f602-2b00-4766-9f72-1b07d9ec23c6,,42.270241 -83.259255 42.444448 -83.259255 42.444448 -82.916856 42.270241 -82.916856 42.270241 -83.259255,2015,[u'City of Detroit Open Data Portal'],d058f602-2b00-4766-9f72-1b07d9ec23c6,42.270241 -83.259255 42.444448 -82.916856,"Recreation Centers: Detroit, Michigan, 2015",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,d058f602-2b00-4766-9f72-1b07d9ec23c6,Dataset,
Point,2017-04-26T14:46:10Z,"ENVELOPE(-83.281374, -82.914892, 42.450028, 42.255492)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/4wuc-9ay9?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/4wuc-9ay9""}",Public,df130e46-3e1d-4316-adf7-a57bdc6d2479,Michigan,"[u'Society', u'Crime']","Year-end, victim-based, listing of Non-Fatal Shootings offenses—a subset of Aggravated Assaults—that occurred in calendar-year 2014.",2016-01-07,2014-2016,,df130e46-3e1d-4316-adf7-a57bdc6d2479,,42.255492 -83.281374 42.450028 -83.281374 42.450028 -82.914892 42.255492 -82.914892 42.255492 -83.281374,2014,[u'City of Detroit Open Data Portal'],df130e46-3e1d-4316-adf7-a57bdc6d2479,42.255492 -83.281374 42.450028 -82.914892,"Non-Fatal Shooting Offenses: Detroit, Michigan 2014",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,df130e46-3e1d-4316-adf7-a57bdc6d2479,Dataset,
Point,2017-04-26T14:46:07Z,"ENVELOPE(-83.279412, -82.926414, 42.450635, 42.258093)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/w6n5-qfqz?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/w6n5-qfqz""}",Public,828368f5-3bec-41cb-9433-b5be478a5a2e,Michigan,"[u'Transportation', u'Roads']",Major Thoroughfare Name Labels (large and small scale),2014-11-26,2014-2016,,828368f5-3bec-41cb-9433-b5be478a5a2e,,42.258093 -83.279412 42.450635 -83.279412 42.450635 -82.926414 42.258093 -82.926414 42.258093 -83.279412,2014,[u'City of Detroit Open Data Portal'],828368f5-3bec-41cb-9433-b5be478a5a2e,42.258093 -83.279412 42.450635 -82.926414,"Major Street Names: Detroit, Michigan, 2014",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,828368f5-3bec-41cb-9433-b5be478a5a2e,Dataset,
Point,2017-04-26T14:46:11Z,"ENVELOPE(-83.28214, -82.920746, 42.451297, 42.264583)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/rdag-2fyy?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/rdag-2fyy""}",Public,0fb0f0c4-2c3d-4233-b4f4-255500917dd3,Michigan,"[u'Society', u'Demographics']","The Census Bureau has computed NHard-to-CountN scores for each census tract, based upon a variety of social and economic factors that have been correlated with low mail-response rates in previous censuses",2015-01-22,2010-2016,,0fb0f0c4-2c3d-4233-b4f4-255500917dd3,,42.264583 -83.28214 42.451297 -83.28214 42.451297 -82.920746 42.264583 -82.920746 42.264583 -83.28214,2010,[u'City of Detroit Open Data Portal'],0fb0f0c4-2c3d-4233-b4f4-255500917dd3,42.264583 -83.28214 42.451297 -82.920746,"Census Hard to Count: Detroit, Michigan, 2010",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,0fb0f0c4-2c3d-4233-b4f4-255500917dd3,Dataset,
Polygon,2017-04-26T14:46:08Z,"ENVELOPE(-90.590587, -82.228805, 48.322858, 41.55857)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/3tj4-bdqn?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/3tj4-bdqn""}",Public,ac216fa3-78c5-4f5c-b67b-c7a10b8ec421,Michigan,"[u'Boundaries', u'Election Districts']",Map showing boundaries of Michigan's congressional districts in 2011. Data published on City of Detroit's Open Data Portal in 2015.,2015-01-22,2015-2016,,ac216fa3-78c5-4f5c-b67b-c7a10b8ec421,,41.55857 -90.590587 48.322858 -90.590587 48.322858 -82.228805 41.55857 -82.228805 41.55857 -90.590587,2015,[u'City of Detroit Open Data Portal'],ac216fa3-78c5-4f5c-b67b-c7a10b8ec421,41.55857 -90.590587 48.322858 -82.228805,"Congressional Districts 2011: Detroit, Michigan, 2015",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,ac216fa3-78c5-4f5c-b67b-c7a10b8ec421,Dataset,
Line,2017-04-26T14:46:04Z,"ENVELOPE(-83.290229, -82.90958, 42.453466, 42.252156)","{""http://schema.org/downloadUrl"":""https://data.detroitmi.gov/api/geospatial/g6eq-mhyv?method=export&format=Shapefile"",""http://schema.org/url"":""https://data.detroitmi.gov/d/g6eq-mhyv""}",Public,743203f2-f5b8-4958-bf9b-00c6d9354979,Michigan,"[u'Transportation', u'Bicycle Paths']","This map marks the general location of preferred corridors for non-motorized transportation routes, with an emphasis upon connecting residents with parks, commercial activity centers or other attractions. These routes are not intended to identify right-of-ways; right-of-ways will need to be acquired or dedicated.",2015-03-10,2015-2016,,743203f2-f5b8-4958-bf9b-00c6d9354979,,42.252156 -83.290229 42.453466 -83.290229 42.453466 -82.90958 42.252156 -82.90958 42.252156 -83.290229,2015,[u'City of Detroit Open Data Portal'],743203f2-f5b8-4958-bf9b-00c6d9354979,42.252156 -83.290229 42.453466 -82.90958,"Non-motorized routes: Detroit, Michigan, 2015",Shapefile,"[u'Detroit, Michigan, United States', u'Michigan, United States']",Detroit Open Data,743203f2-f5b8-4958-bf9b-00c6d9354979,Dataset,
