layer_geom_type_s,layer_modified_dt,solr_geom,dct_references_s,dc_rights_s,uuid,dct_provenance_s,dc_subject_sm,dc_description_s,dct_issued_s,dct_temporal_sm,dc_creator_sm,dc_identifier_s,dc_relation_sm,georss_polygon_s,solr_year_i,dc_publisher_sm,layer_id_s,georss_box_s,dc_title_s,dc_format_s,dct_spatial_sm,dct_isPartOf_sm,layer_slug_s,dc_type_s,dc_source_sm
Mixed,2017-05-24T17:30:09Z,"ENVELOPE(-77.065227, -76.988481, 38.904986, 38.793227)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/5577b6a4f5c9426894a70982eb4f9905_37"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/5577b6a4f5c9426894a70982eb4f9905_37.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/37"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/f1/a6/ca/e8188c4dae8748e64344fd4c80/iso19139.xml""}",Public,f1a6cae8-188c-4dae-8748-e64344fd4c80,Maryland,[u'Transportation'],Street Centerline Segments. A single line representing each street in the District They follow the general trend of the street and do not deviate due to parking lanes and contain address ranges for geocoding. The street GIS database includes only the major road types: street centerline.All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. This layer contains complete theoretical address ranges.,2017-02-02,2017-,,f1a6cae8-188c-4dae-8748-e64344fd4c80,,38.793227 -77.065227 38.904986 -77.065227 38.904986 -76.988481 38.793227 -76.988481 38.793227 -77.065227,2017,[u'District of Columbia GIS Program'],5577b6a4f5c9426894a70982eb4f9905_37,38.793227 -77.065227 38.904986 -76.988481,"Interstate Highways: Washington, D.C.",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,f1a6cae8-188c-4dae-8748-e64344fd4c80,Dataset,
Mixed,2017-05-24T17:30:05Z,"ENVELOPE(-77.119721, -76.909083, 38.995917, 38.791764)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/a0225495cda9411db0373a1db40a64d5_21"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/a0225495cda9411db0373a1db40a64d5_21.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Demographic_WebMercator/MapServer/21"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/57/34/7b/811047418a8952b7d2a06d2b41/iso19139.xml""}",Public,57347b81-1047-418a-8952-b7d2a06d2b41,Maryland,"[u'Economy', u'Location', u'Neighborhood']","Neighborhood Composition is an index that describes the socio-economic status of the 1990 DC Census Tracts. It was created to support the Neighborhood Revitalization project to to target neighborhoods for revitailization initiatives. Neighborhood Composition categories are Distressed, Emerging, Stable, Transitioning, and N/A as captured in field [NHOOD_COMP]",2017-02-02,2017-,,57347b81-1047-418a-8952-b7d2a06d2b41,,38.791764 -77.119721 38.995917 -77.119721 38.995917 -76.909083 38.791764 -76.909083 38.791764 -77.119721,2017,[u'District of Columbia GIS Program'],a0225495cda9411db0373a1db40a64d5_21,38.791764 -77.119721 38.995917 -76.909083,"Neighborhood Composition: Washington, D.C.",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,57347b81-1047-418a-8952-b7d2a06d2b41,Dataset,
Mixed,2017-05-24T17:33:43Z,"ENVELOPE(-77.079768, -76.971247, 38.981372, 38.856808)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/b8e5fb96e36943f88bdcec7f6001e13c_31"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/b8e5fb96e36943f88bdcec7f6001e13c_31.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/31"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/36/d4/c0/386fe0494592899f7daad53871/iso19139.xml""}",Public,36d4c038-6fe0-4945-9289-9f7daad53871,Maryland,"[u'Environment', u'Sewer', u'Outfall']",Combined Sewers Outfall (CSO) drainage areas. The dataset contains locations and attributes of the drainage areas of CSO It is created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.,2017-02-18,2017-,,36d4c038-6fe0-4945-9289-9f7daad53871,,38.856808 -77.079768 38.981372 -77.079768 38.981372 -76.971247 38.856808 -76.971247 38.856808 -77.079768,2017,[u'District of Columbia GIS Program'],b8e5fb96e36943f88bdcec7f6001e13c_31,38.856808 -77.079768 38.981372 -76.971247,"Combined Sewer Outfall Sewer Shed: Washington, D.C.",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,36d4c038-6fe0-4945-9289-9f7daad53871,Dataset,
Point,2017-05-24T17:30:27Z,"ENVELOPE(-77.073258, -76.919929, 38.943038, 38.837745)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/7f6374a54282471daac644b7dfcd40ae_41"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/7f6374a54282471daac644b7dfcd40ae_41.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Cultural_and_Society_WebMercator/MapServer/41"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/83/ba/1d/c6c135425e9207048e9b4d7caf/iso19139.xml""}",Public,83ba1dc6-c135-425e-9207-048e9b4d7caf,Maryland,"[u'Society', u'Art', u'Artists', u'Grant', u'Cultural']",The East of the River (EOR) grant provides access to high-quality arts and humanities experiences for DC residents who live east of the Anacostia River. Activities may be programs or projects that include Funding may be used to support operational and programmatic costs directly related to the East of the River activities described in the application. Priority will be given to organizations with a principal place of business in Wards 7 or 8The DC Commission on the Arts and Humanities recognizes the importance of remaining relevant in a city of competitive opportunities for residents who have at their disposal significant discretionary income for arts and cultural offerings.   Further1 billion in economic activity is generated annually by the non-profit arts and culture industry in Washington  Additionally  These trends create an opportunity for DCCAH to position itself at the forefront of the city’s cultural planning.   To achieve this goal,2017-03-03,2015,,83ba1dc6-c135-425e-9207-048e9b4d7caf,,38.837745 -77.073258 38.943038 -77.073258 38.943038 -76.919929 38.837745 -76.919929 38.837745 -77.073258,2015,[u'District of Columbia GIS Program'],7f6374a54282471daac644b7dfcd40ae_41,38.837745 -77.073258 38.943038 -76.919929,"East of the River: Washington, D.C., 2015",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,83ba1dc6-c135-425e-9207-048e9b4d7caf,Dataset,
Mixed,2017-05-24T17:30:42Z,"ENVELOPE(-77.1198, -76.9094, 38.9955, 38.7916)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/24f945c1fd314c618c602686316d8f2f_12"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/24f945c1fd314c618c602686316d8f2f_12.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Demographic_WebMercator/MapServer/12""}",Public,e02c0f46-d395-4436-a153-bee2566fd816,Maryland,"[u'Society', u'Government jurisdiction', u'Census tract', u'Government Jurisdiction', u'Tract', u'boundary', u'Census', u'society', u'Census Tract']",Census Year 1970 Census Tracts. The dataset contains polygons representing CY 1970 census tractsC. Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. Census tracts were identified from maps provided by the U.S. Census Bureau and the D.C. Office of Planning. The tract polygons were created by selecting street arcs from the WGIS planimetric street centerlines. Where necessary All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.,2002-06-12,1970,,e02c0f46-d395-4436-a153-bee2566fd816,,38.7916 -77.1198 38.9955 -77.1198 38.9955 -76.9094 38.7916 -76.9094 38.7916 -77.1198,1970,[u'District of Columbia GIS Program'],24f945c1fd314c618c602686316d8f2f_12,38.7916 -77.1198 38.9955 -76.9094,"Census Tracts: Washington, D.C., 1970",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,e02c0f46-d395-4436-a153-bee2566fd816,Dataset,
Point,2017-05-24T17:34:29Z,"ENVELOPE(-77.03575, -77.020346, 38.933487, 38.903776)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/a0e709dceafa4cb8abc7c68a17312f03_46"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/a0e709dceafa4cb8abc7c68a17312f03_46.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Cultural_and_Society_WebMercator/MapServer/46"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/39/3f/c7/08096f4899a49fb966e8f6a37f/iso19139.xml""}",Public,393fc708-096f-4899-a49f-b966e8f6a37f,Maryland,"[u'Society', u'Cultural', u'Art', u'Artists', u'Grant']",The UPSTART Program is the signature capacity building program of the DC Commission on the Arts and Humanities. UPSTART assists established DC-based arts and humanities nonprofit organizations with significant programmatic functions that face operational and infrastructure challenges and financial limitations that prevent organizational and programmatic sustainability. The DC Commission on the Arts and Humanities recognizes the importance of remaining relevant in a city of competitive opportunities for residents who have at their disposal significant discretionary income for arts and cultural offerings.   Further1 billion in economic activity is generated annually by the non-profit arts and culture industry in Washington  Additionally  These trends create an opportunity for DCCAH to position itself at the forefront of the city’s cultural planning.   To achieve this goal,2017-03-03,2015,,393fc708-096f-4899-a49f-b966e8f6a37f,,38.903776 -77.03575 38.933487 -77.03575 38.933487 -77.020346 38.903776 -77.020346 38.903776 -77.03575,2015,[u'District of Columbia GIS Program'],a0e709dceafa4cb8abc7c68a17312f03_46,38.903776 -77.03575 38.933487 -77.020346,"Upstart Grants: Washington, D.C., 2015",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,393fc708-096f-4899-a49f-b966e8f6a37f,Dataset,
Mixed,2017-05-24T17:31:53Z,"ENVELOPE(-77.113584, -76.910761, 38.990014, 38.820429)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/ea23361fc16b409cb944b0e64fd7c973_1"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/ea23361fc16b409cb944b0e64fd7c973_1.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Property_and_Land_WebMercator/MapServer/1"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/b5/8e/66/86ab064194a1e072863883df28/iso19139.xml""}",Public,b58e6686-ab06-4194-a1e0-72863883df28,Maryland,"[u'Location', u'Property', u'Land', u'Square', u'Lot']",Alley Frontage Lines. The dataset contains locations and attributes of alley frontagesC. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. Please visit http://vpm.dc.gov/ for additional information. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.,2017-02-02,2017-,,b58e6686-ab06-4194-a1e0-72863883df28,,38.820429 -77.113584 38.990014 -77.113584 38.990014 -76.910761 38.820429 -76.910761 38.820429 -77.113584,2017,[u'District of Columbia GIS Program'],ea23361fc16b409cb944b0e64fd7c973_1,38.820429 -77.113584 38.990014 -76.910761,"Alley Frontage Lines: Washington, D.C.",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,b58e6686-ab06-4194-a1e0-72863883df28,Dataset,
Point,2017-05-24T17:30:38Z,"ENVELOPE(-77.112747, -76.910023, 38.994224, 38.813478)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/73cd2f2858714cd1a7e2859f8e6e4de4_33"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/73cd2f2858714cd1a7e2859f8e6e4de4_33.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/FEEDS/CDW_Feeds/MapServer/33"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/07/4c/cf/78826344449217f0b346c02312/iso19139.xml""}",Public,074ccf78-8263-4444-9217-f0b346c02312,Maryland,"[u'Society', u'Safety', u'Crime', u'Police', u'911', u'Robbery', u'Homicide', u'Assault', u'Burglary', u'Theft']",DC Index Crime incident locations for 2016. The dataset contains a subset of locations and attributes of incidents reported in the ASAP (Analytical Services Application) crime report database by the District of Columbia Metropolitan Police Department (MPD). Visit <a href=Nhttp://crimemap.dc.gov/N target=N_blankN>http://crimemap.dc.gov for more information. These data are shared via an automated process where addresses are batch matched (geocoded) to the District's Master Address Repository. Users may find that some data points will contain 0 Addresses for these data points could not be automatically geocoded and will need to be manually geocoded to 'best fit' locations in DC. Use the MAR Geocoder to help complete this.,2017-02-02,2009,,074ccf78-8263-4444-9217-f0b346c02312,,38.813478 -77.112747 38.994224 -77.112747 38.994224 -76.910023 38.813478 -76.910023 38.813478 -77.112747,2009,[u'District of Columbia GIS Program'],73cd2f2858714cd1a7e2859f8e6e4de4_33,38.813478 -77.112747 38.994224 -76.910023,"Crime Incidents: Washington, D.C., 2009",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,074ccf78-8263-4444-9217-f0b346c02312,Dataset,
Point,2017-05-24T17:32:12Z,"ENVELOPE(-77.109942, -76.910824, 38.98384, 38.817416)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/aab33e0a31ec4916ae3427c10ee050ee_10"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/aab33e0a31ec4916ae3427c10ee050ee_10.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2011/MapServer/10"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/43/01/9e/8d9cfa4323a8b7d711bcf4e7d7/iso19139.xml""}",Public,43019e8d-9cfa-4323-a8b7-d711bcf4e7d7,Maryland,"[u'Transportation', u'Society', u'Moving violations', u'Vision Zero', u'Public works', u'Police', u'Enforcement', u'Vision Zero', u'Parking', u'Parking violation', u'Parking enforcement']",Moving citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example. Moving violation locations are summarized ticket counts based on time of dayData was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT’s SQL server Data was then visualized using the street segment centroid coordinates.,2017-03-03,2011,,43019e8d-9cfa-4323-a8b7-d711bcf4e7d7,,38.817416 -77.109942 38.98384 -77.109942 38.98384 -76.910824 38.817416 -76.910824 38.817416 -77.109942,2011,[u'District of Columbia GIS Program'],aab33e0a31ec4916ae3427c10ee050ee_10,38.817416 -77.109942 38.98384 -76.910824,"Moving Violations: Washington, D.C., November 2011",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,43019e8d-9cfa-4323-a8b7-d711bcf4e7d7,Dataset,
Mixed,2017-05-24T17:33:11Z,"ENVELOPE(-77.115533, -76.909533, 38.995255, 38.804411)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/0e6f94a4d3e94f43927473ba04c020e7_15"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/0e6f94a4d3e94f43927473ba04c020e7_15.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/15"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/a4/7a/8b/829e2543c2bdd745eff430def5/iso19139.xml""}",Public,a47a8b82-9e25-43c2-bdd7-45eff430def5,Maryland,[u'Transportation'],Snow Zones. This feature class contains locations and attributes of the DC Snow Zones. A snow zone is a group of residential snow areas (RSA).The snow zones are used for planning and management of Washington by DDOT This specific data set was created for administrative purposes: individual operators and foremen from DDOT DPW assigned to each RSA or to primary and secondary snow routes within a zone ,2017-02-02,2017-,,a47a8b82-9e25-43c2-bdd7-45eff430def5,,38.804411 -77.115533 38.995255 -77.115533 38.995255 -76.909533 38.804411 -76.909533 38.804411 -77.115533,2017,[u'District of Columbia GIS Program'],0e6f94a4d3e94f43927473ba04c020e7_15,38.804411 -77.115533 38.995255 -76.909533,"Snow Removal Areas: Washington, D.C.",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,a47a8b82-9e25-43c2-bdd7-45eff430def5,Dataset,
Mixed,2017-05-24T17:30:37Z,"ENVELOPE(-74.26304, -73.699377, 40.915404, 40.495716)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/1b38bd7ce3704a25a38f35aa87a9517b_21"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/1b38bd7ce3704a25a38f35aa87a9517b_21.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/21"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/4d/ec/ae/af16f34d4180bb10a43221f361/iso19139.xml""}",Public,4decaeaf-16f3-4d41-80bb-10a43221f361,Maryland,"[u'Location', u'Environment', u'Imagery and Base Maps', u'Land cover', u'Forest opportunity spectrum', u'Tree canopy', u'Land Cover', u'Existing', u'Tree Canopy', u'UTC', u'FOS', u'Forest Opportunity Spectrum', u'Urban', u'Ownership Parcels', u'Possible', u'Imagery']",Urban Tree Canopy (UTC) Assessment for Washington This dataset consists of UTC metrics summarized at the parcel level. The UTC Assessment is a top-down approach to analyzing the urban forest. Its purpose is to integrate high resolution land cover data with other GIS datasets to produce a set of detailed metrics on the urban forest that allow decision makers to know how much tree canopy currently exists (termed Existing UTC) and amount of land where is it biophysically feasible to establish tree canopy on (termed Possible UTC). Existing UTC is determined by extracting all features classified as tree canopy from a high resolution land cover dataset. Possible UTC is determined by identifying land where canopy could possibly exist and includes two subcategories: Possible-impervious and Possible-vegetation. Possible-impervious consists of all impervious land that Examples of such features are sidewalks Possible-vegetation consists of all land that is low-lying vegetation Examples of such features include residential lawns and playing fields. Possible-vegetation also includes bare earth where no vegetation or impervious surfaces currently exist. UTC metrics do not serve to address the issues of where it is socially desirable or financially feasible to plant trees. Rather UTC metrics are presented in the attribute table as both absolute area (in square meters) and relative area (percentage of land area) per parcel. For example8 indicate that for the parcel in question the area of Existing UTC is 138% of that feature is tree canopy. Key parcel attributes have been maintained to assist in joining this table to the original parcel layer. The land cover dataset used to derive the UTC metrics for this dataset was generated from Quickbird color-infrared imagery acquired on September 7 Cadastral data (ownership parcels) were current as of January 26,2009-04-17,2009-,,4decaeaf-16f3-4d41-80bb-10a43221f361,,40.495716 -74.26304 40.915404 -74.26304 40.915404 -73.699377 40.495716 -73.699377 40.495716 -74.26304,2009,[u'District of Columbia GIS Program'],1b38bd7ce3704a25a38f35aa87a9517b_21,40.495716 -74.26304 40.915404 -73.699377,"Urban Tree Canopy at Parcel Level: Washington, D.C.",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,4decaeaf-16f3-4d41-80bb-10a43221f361,Dataset,
Point,2017-05-24T17:33:46Z,"ENVELOPE(-77.019226, -76.945536, 38.918336, 38.815667)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/8553eeedeed9406c805f3c36801d2114_14"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/8553eeedeed9406c805f3c36801d2114_14.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/14"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/79/ad/f5/1a3ee34115b5a02c87d53b012c/iso19139.xml""}",Public,79adf51a-3ee3-4115-b5a0-2c87d53b012c,Maryland,[u'Transportation'],Weigh-In-Motion Stations. The dataset contains locations and attributes of weigh-in-motion stations  A database provided by the District of Columbia  <a href=Nhttp://geospatial.dcgis.dc.gov/dc_kmz/metadata/WIMSite.htmlN target=N_blankN>Metadata,2017-02-02,2017-,,79adf51a-3ee3-4115-b5a0-2c87d53b012c,,38.815667 -77.019226 38.918336 -77.019226 38.918336 -76.945536 38.815667 -76.945536 38.815667 -77.019226,2017,[u'District of Columbia GIS Program'],8553eeedeed9406c805f3c36801d2114_14,38.815667 -77.019226 38.918336 -76.945536,"Weigh In Motion Sites: Washington, D.C.",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,79adf51a-3ee3-4115-b5a0-2c87d53b012c,Dataset,
Point,2017-05-24T17:29:51Z,"ENVELOPE(-77.034923, -76.994565, 38.93036, 38.879033)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/24f7a0db8fb844d4a288991cb493bbd9_28"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/24f7a0db8fb844d4a288991cb493bbd9_28.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Cultural_and_Society_WebMercator/MapServer/28"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/d8/ec/87/8c2e61467297a47c7c7e273a1b/iso19139.xml""}",Public,d8ec878c-2e61-4672-97a4-7c7c7e273a1b,Maryland,"[u'Society', u'Cultural', u'Grant', u'Arts', u'Art']",The UPSTART Program is the signature capacity building program of the DC Commission on the Arts and Humanities. UPSTART assists established DC-based arts and humanities nonprofit organizations with significant programmatic functions that face operational and infrastructure challenges and financial limitations that prevent organizational and programmatic sustainability.The DC Commission on the Arts and Humanities recognizes the importance of remaining relevant in a city of competitive opportunities for residents who have at their disposal significant discretionary income for arts and cultural offerings.   Further1 billion in economic activity is generated annually by the non-profit arts and culture industry in Washington  Additionally  These trends create an opportunity for DCCAH to position itself at the forefront of the city’s cultural planning.   To achieve this goal,2017-02-02,2013,,d8ec878c-2e61-4672-97a4-7c7c7e273a1b,,38.879033 -77.034923 38.93036 -77.034923 38.93036 -76.994565 38.879033 -76.994565 38.879033 -77.034923,2013,[u'District of Columbia GIS Program'],24f7a0db8fb844d4a288991cb493bbd9_28,38.879033 -77.034923 38.93036 -76.994565,"Upstart Grants: Washington, D.C., 2013",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,d8ec878c-2e61-4672-97a4-7c7c7e273a1b,Dataset,
Mixed,2017-05-24T17:32:40Z,"ENVELOPE(-77.056184, -76.973838, 38.920783, 38.863614)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/8d5156f3cf354393a17172a5c93bd7c7_1"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/8d5156f3cf354393a17172a5c93bd7c7_1.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Historic_WebMercator/MapServer/1"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/68/59/97/03d7ca41e0bf10cef0b136238a/iso19139.xml""}",Public,68599703-d7ca-41e0-bf10-cef0b136238a,Maryland,"[u'Society', u'Historic', u'Historic preservation', u'Historic district', u'Government jurisdiction']",L'Enfant Plan of Washington. The dataset contains street arcs of the L'Enfant Plan historic districtC. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. This district was identified from public records It was created by buffering along the planimetric street centerline at specified distances All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.,2017-02-02,2017-,,68599703-d7ca-41e0-bf10-cef0b136238a,,38.863614 -77.056184 38.920783 -77.056184 38.920783 -76.973838 38.863614 -76.973838 38.863614 -77.056184,2017,[u'District of Columbia GIS Program'],8d5156f3cf354393a17172a5c93bd7c7_1,38.863614 -77.056184 38.920783 -76.973838,"L Enfant Plan Street Centerlines: Washington, D.C.",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,68599703-d7ca-41e0-bf10-cef0b136238a,Dataset,
Point,2017-05-24T17:31:02Z,"ENVELOPE(-77.107127, -76.911148, 38.99228, 38.817416)","{""http://schema.org/url"":""http://opendata.dc.gov/datasets/e828e5b687ff411e81bd08d4c233604d_8"",""http://schema.org/downloadUrl"":""http://opendata.dc.gov/datasets/e828e5b687ff411e81bd08d4c233604d_8.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2016/MapServer/8"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://opengeometadata.github.io/big-ten/38/ff/8b/297b7c42e69c23d22e086fa9c2/iso19139.xml""}",Public,38ff8b29-7b7c-42e6-9c23-d22e086fa9c2,Maryland,"[u'Transportation', u'Society', u'Moving violations', u'Vision Zero', u'Public works', u'Police', u'Enforcement', u'Vision Zero', u'Parking', u'Parking violation', u'Parking enforcement']",Moving citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example.Moving violation locations are summarized ticket counts based on time of dayData was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT’s SQL server Data was then visualized using the street segment centroid coordinates.,2017-02-02,2016,,38ff8b29-7b7c-42e6-9c23-d22e086fa9c2,,38.817416 -77.107127 38.99228 -77.107127 38.99228 -76.911148 38.817416 -76.911148 38.817416 -77.107127,2016,[u'District of Columbia GIS Program'],e828e5b687ff411e81bd08d4c233604d_8,38.817416 -77.107127 38.99228 -76.911148,"Moving Violations: Washington, D.C., September 2016",Shapefile,"[u'Washington, District of Columbia, United States']",District of Columbia Open Data,38ff8b29-7b7c-42e6-9c23-d22e086fa9c2,Dataset,
